Gmt time,Open,High,Low,Close,Volume
26.03.2021 18:00:00.000,1.17905,1.17923,1.17844,1.17895,4143.73
26.03.2021 19:00:00.000,1.17895,1.17994,1.17887,1.17979,3936.7
26.03.2021 20:00:00.000,1.17979,1.18003,1.17919,1.17952,1874.71
26.03.2021 21:00:00.000,1.17952,1.17952,1.17952,1.17952,0
26.03.2021 22:00:00.000,1.17952,1.17952,1.17952,1.17952,0
26.03.2021 23:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 00:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 01:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 02:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 03:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 04:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 05:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 06:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 07:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 08:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 09:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 10:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 11:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 12:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 13:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 14:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 15:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 16:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 17:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 18:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 19:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 20:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 21:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 22:00:00.000,1.17952,1.17952,1.17952,1.17952,0
27.03.2021 23:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 00:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 01:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 02:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 03:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 04:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 05:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 06:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 07:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 08:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 09:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 10:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 11:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 12:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 13:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 14:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 15:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 16:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 17:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 18:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 19:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 20:00:00.000,1.17952,1.17952,1.17952,1.17952,0
28.03.2021 21:00:00.000,1.17971,1.17971,1.17925,1.17942,276.11
28.03.2021 22:00:00.000,1.17931,1.17939,1.17891,1.17913,1438.725
28.03.2021 23:00:00.000,1.17912,1.17913,1.17859,1.17878,1395.8199
29.03.2021 00:00:00.000,1.17877,1.17899,1.17780,1.17808,2595.6201
29.03.2021 01:00:00.000,1.17808,1.17874,1.17753,1.17857,2628.45
29.03.2021 02:00:00.000,1.17856,1.17913,1.17834,1.17911,2117.55
29.03.2021 03:00:00.000,1.17910,1.17910,1.17849,1.17865,1474.2
29.03.2021 04:00:00.000,1.17865,1.17881,1.17784,1.17790,1208.34
29.03.2021 05:00:00.000,1.17787,1.17797,1.17736,1.17760,2442.73
29.03.2021 06:00:00.000,1.17759,1.17844,1.17731,1.17809,4869.5801
29.03.2021 07:00:00.000,1.17809,1.17941,1.17787,1.17868,6254.3301
29.03.2021 08:00:00.000,1.17869,1.17875,1.17632,1.17666,7869.9302
29.03.2021 09:00:00.000,1.17666,1.17810,1.17658,1.17750,5995.1899
29.03.2021 10:00:00.000,1.17749,1.17800,1.17680,1.17715,6444.1499
29.03.2021 11:00:00.000,1.17715,1.17826,1.17649,1.17808,5850.5498
29.03.2021 12:00:00.000,1.17806,1.17887,1.17777,1.17857,6308.21
29.03.2021 13:00:00.000,1.17857,1.17928,1.17737,1.17778,11485.6602
29.03.2021 14:00:00.000,1.17778,1.17855,1.17630,1.17636,12541.5195
29.03.2021 15:00:00.000,1.17636,1.17843,1.17609,1.17783,10729.4199
29.03.2021 16:00:00.000,1.17783,1.17814,1.17732,1.17739,5777.8599
29.03.2021 17:00:00.000,1.17737,1.17786,1.17702,1.17704,4291.6299
29.03.2021 18:00:00.000,1.17703,1.17730,1.17636,1.17636,4406.9702
29.03.2021 19:00:00.000,1.17636,1.17712,1.17636,1.17681,3973.8201
29.03.2021 20:00:00.000,1.17680,1.17682,1.17632,1.17660,1245.17
29.03.2021 21:00:00.000,1.17658,1.17737,1.17639,1.17672,543.64
29.03.2021 22:00:00.000,1.17665,1.17728,1.17654,1.17678,936.317
29.03.2021 23:00:00.000,1.17679,1.17696,1.17664,1.17689,875.38
30.03.2021 00:00:00.000,1.17686,1.17715,1.17645,1.17705,1583.9301
30.03.2021 01:00:00.000,1.17704,1.17741,1.17650,1.17729,1978.46
30.03.2021 02:00:00.000,1.17726,1.17727,1.17642,1.17652,1670.29
30.03.2021 03:00:00.000,1.17652,1.17709,1.17651,1.17671,1735.54
30.03.2021 04:00:00.000,1.17671,1.17680,1.17605,1.17644,1317.35
30.03.2021 05:00:00.000,1.17644,1.17657,1.17607,1.17614,1069.34
30.03.2021 06:00:00.000,1.17613,1.17657,1.17412,1.17475,6793.2798
30.03.2021 07:00:00.000,1.17476,1.17553,1.17332,1.17356,8178.6201
30.03.2021 08:00:00.000,1.17357,1.17478,1.17335,1.17465,4952.8799
30.03.2021 09:00:00.000,1.17465,1.17499,1.17359,1.17393,3541.3799
30.03.2021 10:00:00.000,1.17391,1.17438,1.17308,1.17323,3903.27
30.03.2021 11:00:00.000,1.17325,1.17404,1.17291,1.17351,5466.3398
30.03.2021 12:00:00.000,1.17352,1.17434,1.17275,1.17315,6215.6602
30.03.2021 13:00:00.000,1.17312,1.17378,1.17114,1.17196,9497.79
30.03.2021 14:00:00.000,1.17193,1.17311,1.17163,1.17254,9095.3799
30.03.2021 15:00:00.000,1.17253,1.17333,1.17211,1.17240,6018.23
30.03.2021 16:00:00.000,1.17241,1.17262,1.17160,1.17187,4587.6201
30.03.2021 17:00:00.000,1.17186,1.17200,1.17139,1.17147,2586.22
30.03.2021 18:00:00.000,1.17148,1.17180,1.17145,1.17173,2260.48
30.03.2021 19:00:00.000,1.17172,1.17232,1.17163,1.17200,1973.91
30.03.2021 20:00:00.000,1.17199,1.17206,1.17155,1.17174,1170.08
30.03.2021 21:00:00.000,1.17174,1.17190,1.17160,1.17184,458.37
30.03.2021 22:00:00.000,1.17185,1.17203,1.17169,1.17182,837.14
30.03.2021 23:00:00.000,1.17180,1.17245,1.17154,1.17235,1004.1
31.03.2021 00:00:00.000,1.17235,1.17261,1.17198,1.17228,2535.46
31.03.2021 01:00:00.000,1.17227,1.17242,1.17107,1.17140,2013.24
31.03.2021 02:00:00.000,1.17140,1.17140,1.17072,1.17073,2358.1299
31.03.2021 03:00:00.000,1.17071,1.17094,1.17047,1.17073,2039.22
31.03.2021 04:00:00.000,1.17075,1.17083,1.17043,1.17079,1454.22
31.03.2021 05:00:00.000,1.17079,1.17132,1.17060,1.17085,2144.8999
31.03.2021 06:00:00.000,1.17084,1.17277,1.17049,1.17273,5854.5898
31.03.2021 07:00:00.000,1.17273,1.17379,1.17219,1.17318,6310.7798
31.03.2021 08:00:00.000,1.17319,1.17481,1.17303,1.17465,6643.54
31.03.2021 09:00:00.000,1.17464,1.17464,1.17292,1.17292,4349.52
31.03.2021 10:00:00.000,1.17292,1.17356,1.17217,1.17349,5348.8999
31.03.2021 11:00:00.000,1.17350,1.17399,1.17272,1.17316,4133.2798
31.03.2021 12:00:00.000,1.17314,1.17328,1.17211,1.17258,6443.77
31.03.2021 13:00:00.000,1.17259,1.17399,1.17213,1.17354,6698.6802
31.03.2021 14:00:00.000,1.17356,1.17600,1.17356,1.17519,10362.0898
31.03.2021 15:00:00.000,1.17519,1.17532,1.17290,1.17423,9950.9902
31.03.2021 16:00:00.000,1.17424,1.17530,1.17424,1.17500,5208.2798
31.03.2021 17:00:00.000,1.17500,1.17554,1.17391,1.17394,4263.8999
31.03.2021 18:00:00.000,1.17393,1.17399,1.17239,1.17257,3884.8201
31.03.2021 19:00:00.000,1.17257,1.17302,1.17196,1.17264,4146.5
31.03.2021 20:00:00.000,1.17266,1.17313,1.17232,1.17313,1779.66
31.03.2021 21:00:00.000,1.17311,1.17314,1.17260,1.17281,1185.2434
31.03.2021 22:00:00.000,1.17278,1.17291,1.17212,1.17260,1252.605
31.03.2021 23:00:00.000,1.17261,1.17278,1.17225,1.17274,993.98
01.04.2021 00:00:00.000,1.17274,1.17325,1.17215,1.17297,3883.29
01.04.2021 01:00:00.000,1.17299,1.17322,1.17277,1.17299,2226.5901
01.04.2021 02:00:00.000,1.17300,1.17331,1.17217,1.17247,3285.8799
01.04.2021 03:00:00.000,1.17248,1.17275,1.17237,1.17245,1851.58
01.04.2021 04:00:00.000,1.17244,1.17270,1.17147,1.17159,2797.3101
01.04.2021 05:00:00.000,1.17157,1.17211,1.17140,1.17179,2805.8101
01.04.2021 06:00:00.000,1.17178,1.17338,1.17129,1.17324,5869.1802
01.04.2021 07:00:00.000,1.17325,1.17431,1.17213,1.17414,6594.8799
01.04.2021 08:00:00.000,1.17413,1.17448,1.17272,1.17278,5725.7002
01.04.2021 09:00:00.000,1.17278,1.17445,1.17245,1.17401,4435.3198
01.04.2021 10:00:00.000,1.17401,1.17508,1.17354,1.17371,3933.0901
01.04.2021 11:00:00.000,1.17372,1.17431,1.17331,1.17411,4385.0498
01.04.2021 12:00:00.000,1.17412,1.17541,1.17402,1.17454,6675.9102
01.04.2021 13:00:00.000,1.17455,1.17635,1.17452,1.17547,8215.1699
01.04.2021 14:00:00.000,1.17546,1.17655,1.17390,1.17598,11732.1504
01.04.2021 15:00:00.000,1.17597,1.17746,1.17558,1.17722,7547.8701
01.04.2021 16:00:00.000,1.17723,1.17802,1.17693,1.17732,4193.27
01.04.2021 17:00:00.000,1.17731,1.17788,1.17713,1.17735,2803.95
01.04.2021 18:00:00.000,1.17734,1.17743,1.17669,1.17715,3338.8101
01.04.2021 19:00:00.000,1.17713,1.17773,1.17690,1.17765,2117.99
01.04.2021 20:00:00.000,1.17765,1.17784,1.17720,1.17779,1023.23
01.04.2021 21:00:00.000,1.17788,1.17790,1.17751,1.17756,627.375
01.04.2021 22:00:00.000,1.17758,1.17829,1.17757,1.17805,837.495
01.04.2021 23:00:00.000,1.17805,1.17806,1.17760,1.17774,583.19
02.04.2021 00:00:00.000,1.17776,1.17843,1.17703,1.17720,1862.08
02.04.2021 01:00:00.000,1.17718,1.17753,1.17694,1.17720,1351.79
02.04.2021 02:00:00.000,1.17719,1.17785,1.17700,1.17785,1540.6801
02.04.2021 03:00:00.000,1.17784,1.17814,1.17768,1.17797,2710.45
02.04.2021 04:00:00.000,1.17795,1.17801,1.17763,1.17783,1066.53
02.04.2021 05:00:00.000,1.17784,1.17808,1.17765,1.17778,960.95
02.04.2021 06:00:00.000,1.17780,1.17819,1.17749,1.17753,1190.98
02.04.2021 07:00:00.000,1.17752,1.17804,1.17697,1.17780,2451.47
02.04.2021 08:00:00.000,1.17780,1.17869,1.17746,1.17821,2318.1001
02.04.2021 09:00:00.000,1.17819,1.17855,1.17790,1.17793,1744.9399
02.04.2021 10:00:00.000,1.17793,1.17823,1.17762,1.17782,1449.47
02.04.2021 11:00:00.000,1.17783,1.17804,1.17723,1.17732,1392.76
02.04.2021 12:00:00.000,1.17733,1.17863,1.17575,1.17690,7733.4302
02.04.2021 13:00:00.000,1.17690,1.17692,1.17494,1.17678,4393.9902
02.04.2021 14:00:00.000,1.17677,1.17680,1.17535,1.17581,2480.0801
02.04.2021 15:00:00.000,1.17582,1.17623,1.17560,1.17620,3240.4399
02.04.2021 16:00:00.000,1.17619,1.17624,1.17584,1.17613,2570.6299
02.04.2021 17:00:00.000,1.17613,1.17636,1.17610,1.17634,1090.9399
02.04.2021 18:00:00.000,1.17635,1.17646,1.17616,1.17626,726.1
02.04.2021 19:00:00.000,1.17626,1.17650,1.17615,1.17624,586.5
02.04.2021 20:00:00.000,1.17623,1.17656,1.17598,1.17645,704.3855
02.04.2021 21:00:00.000,1.17645,1.17645,1.17645,1.17645,0
02.04.2021 22:00:00.000,1.17645,1.17645,1.17645,1.17645,0
02.04.2021 23:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 00:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 01:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 02:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 03:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 04:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 05:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 06:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 07:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 08:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 09:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 10:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 11:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 12:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 13:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 14:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 15:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 16:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 17:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 18:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 19:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 20:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 21:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 22:00:00.000,1.17645,1.17645,1.17645,1.17645,0
03.04.2021 23:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 00:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 01:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 02:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 03:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 04:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 05:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 06:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 07:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 08:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 09:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 10:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 11:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 12:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 13:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 14:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 15:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 16:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 17:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 18:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 19:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 20:00:00.000,1.17645,1.17645,1.17645,1.17645,0
04.04.2021 21:00:00.000,1.17604,1.17635,1.17576,1.17580,519.64
04.04.2021 22:00:00.000,1.17576,1.17673,1.17560,1.17625,3249.5747
04.04.2021 23:00:00.000,1.17627,1.17682,1.17584,1.17679,1378.48
05.04.2021 00:00:00.000,1.17677,1.17680,1.17617,1.17652,1944.38
05.04.2021 01:00:00.000,1.17649,1.17721,1.17645,1.17701,2222.6299
05.04.2021 02:00:00.000,1.17701,1.17706,1.17662,1.17667,1411.15
05.04.2021 03:00:00.000,1.17668,1.17709,1.17653,1.17703,726.48
05.04.2021 04:00:00.000,1.17702,1.17708,1.17593,1.17594,1011.54
05.04.2021 05:00:00.000,1.17594,1.17610,1.17480,1.17496,1446.27
05.04.2021 06:00:00.000,1.17495,1.17540,1.17469,1.17489,2210.6599
05.04.2021 07:00:00.000,1.17488,1.17530,1.17415,1.17428,3251.8501
05.04.2021 08:00:00.000,1.17431,1.17574,1.17408,1.17475,3614.95
05.04.2021 09:00:00.000,1.17476,1.17494,1.17406,1.17409,2650.8401
05.04.2021 10:00:00.000,1.17410,1.17511,1.17380,1.17495,2448.23
05.04.2021 11:00:00.000,1.17496,1.17593,1.17489,1.17588,2605.3401
05.04.2021 12:00:00.000,1.17588,1.17811,1.17564,1.17789,5138.2998
05.04.2021 13:00:00.000,1.17792,1.18029,1.17782,1.17976,5068.1899
05.04.2021 14:00:00.000,1.17972,1.18150,1.17972,1.17990,6553.71
05.04.2021 15:00:00.000,1.17989,1.18135,1.17957,1.18103,3142.49
05.04.2021 16:00:00.000,1.18100,1.18168,1.18098,1.18162,1811.77
05.04.2021 17:00:00.000,1.18161,1.18198,1.18124,1.18129,1275.11
05.04.2021 18:00:00.000,1.18130,1.18133,1.18094,1.18111,1737.5699
05.04.2021 19:00:00.000,1.18112,1.18140,1.18081,1.18135,1557.54
05.04.2021 20:00:00.000,1.18135,1.18147,1.18098,1.18145,957.44
05.04.2021 21:00:00.000,1.18147,1.18157,1.18116,1.18132,154.345
05.04.2021 22:00:00.000,1.18131,1.18156,1.18120,1.18145,785.91
05.04.2021 23:00:00.000,1.18147,1.18176,1.18146,1.18170,686.09
06.04.2021 00:00:00.000,1.18170,1.18219,1.18133,1.18142,1925.71
06.04.2021 01:00:00.000,1.18143,1.18174,1.18088,1.18109,2030.05
06.04.2021 02:00:00.000,1.18109,1.18117,1.18035,1.18079,4204.9502
06.04.2021 03:00:00.000,1.18079,1.18079,1.18000,1.18029,3115.78
06.04.2021 04:00:00.000,1.18031,1.18102,1.18022,1.18058,2643.5801
06.04.2021 05:00:00.000,1.18059,1.18124,1.18056,1.18109,2670.55
06.04.2021 06:00:00.000,1.18110,1.18169,1.18027,1.18047,4717.7598
06.04.2021 07:00:00.000,1.18045,1.18211,1.17971,1.18204,6240.2202
06.04.2021 08:00:00.000,1.18202,1.18202,1.17953,1.18139,6945.3599
06.04.2021 09:00:00.000,1.18143,1.18221,1.18069,1.18130,6680.3799
06.04.2021 10:00:00.000,1.18129,1.18187,1.18025,1.18082,4539.7402
06.04.2021 11:00:00.000,1.18084,1.18098,1.18027,1.18057,3752.3501
06.04.2021 12:00:00.000,1.18058,1.18337,1.18041,1.18289,7339.0298
06.04.2021 13:00:00.000,1.18289,1.18399,1.18263,1.18393,8354.9199
06.04.2021 14:00:00.000,1.18393,1.18461,1.18360,1.18383,7272.04
06.04.2021 15:00:00.000,1.18385,1.18537,1.18376,1.18511,3725.9099
06.04.2021 16:00:00.000,1.18514,1.18561,1.18464,1.18558,3000.95
06.04.2021 17:00:00.000,1.18557,1.18606,1.18523,1.18557,2831.6499
06.04.2021 18:00:00.000,1.18557,1.18745,1.18540,1.18713,3269.1799
06.04.2021 19:00:00.000,1.18713,1.18740,1.18670,1.18740,2903.4299
06.04.2021 20:00:00.000,1.18739,1.18779,1.18726,1.18764,1524.42
06.04.2021 21:00:00.000,1.18763,1.18775,1.18706,1.18719,734.53
06.04.2021 22:00:00.000,1.18722,1.18750,1.18717,1.18719,781.89
06.04.2021 23:00:00.000,1.18719,1.18744,1.18708,1.18741,641.36
07.04.2021 00:00:00.000,1.18740,1.18758,1.18687,1.18724,2863.45
07.04.2021 01:00:00.000,1.18726,1.18780,1.18718,1.18734,4153.4399
07.04.2021 02:00:00.000,1.18734,1.18753,1.18659,1.18673,3619.3899
07.04.2021 03:00:00.000,1.18671,1.18698,1.18659,1.18671,2247.1399
07.04.2021 04:00:00.000,1.18670,1.18720,1.18669,1.18710,1942.05
07.04.2021 05:00:00.000,1.18713,1.18752,1.18693,1.18744,2011.29
07.04.2021 06:00:00.000,1.18743,1.18821,1.18641,1.18704,8570.8799
07.04.2021 07:00:00.000,1.18703,1.18821,1.18653,1.18792,7174.7402
07.04.2021 08:00:00.000,1.18789,1.18875,1.18661,1.18863,6128.7998
07.04.2021 09:00:00.000,1.18863,1.18899,1.18774,1.18845,4499.4502
07.04.2021 10:00:00.000,1.18842,1.18986,1.18829,1.18924,5438.7998
07.04.2021 11:00:00.000,1.18924,1.18973,1.18867,1.18894,4505.3799
07.04.2021 12:00:00.000,1.18895,1.18897,1.18771,1.18849,5797.0601
07.04.2021 13:00:00.000,1.18848,1.18981,1.18825,1.18918,7609.2998
07.04.2021 14:00:00.000,1.18919,1.19150,1.18881,1.19009,9603.79
07.04.2021 15:00:00.000,1.19008,1.19038,1.18873,1.18892,6579.5298
07.04.2021 16:00:00.000,1.18893,1.18904,1.18819,1.18824,3304.3701
07.04.2021 17:00:00.000,1.18823,1.18869,1.18803,1.18829,2861.53
07.04.2021 18:00:00.000,1.18832,1.18856,1.18649,1.18660,3558.4299
07.04.2021 19:00:00.000,1.18659,1.18728,1.18610,1.18723,3270.4099
07.04.2021 20:00:00.000,1.18726,1.18750,1.18674,1.18707,1259.12
07.04.2021 21:00:00.000,1.18702,1.18719,1.18669,1.18700,270.5
07.04.2021 22:00:00.000,1.18701,1.18734,1.18698,1.18706,972.185
07.04.2021 23:00:00.000,1.18705,1.18737,1.18681,1.18726,984.47
08.04.2021 00:00:00.000,1.18728,1.18742,1.18658,1.18667,1670.42
08.04.2021 01:00:00.000,1.18668,1.18694,1.18610,1.18666,2354.6699
08.04.2021 02:00:00.000,1.18667,1.18706,1.18631,1.18702,2245.6101
08.04.2021 03:00:00.000,1.18702,1.18740,1.18700,1.18711,1087.38
08.04.2021 04:00:00.000,1.18711,1.18730,1.18696,1.18730,1653.92
08.04.2021 05:00:00.000,1.18731,1.18812,1.18726,1.18734,2292
08.04.2021 06:00:00.000,1.18733,1.18819,1.18674,1.18817,4473.5801
08.04.2021 07:00:00.000,1.18816,1.18932,1.18772,1.18840,6021.8398
08.04.2021 08:00:00.000,1.18840,1.18843,1.18752,1.18816,4701.79
08.04.2021 09:00:00.000,1.18815,1.18816,1.18647,1.18648,3906.21
08.04.2021 10:00:00.000,1.18648,1.18687,1.18619,1.18623,4173.8999
08.04.2021 11:00:00.000,1.18622,1.18845,1.18619,1.18799,5609.9902
08.04.2021 12:00:00.000,1.18798,1.18950,1.18713,1.18928,5693.1299
08.04.2021 13:00:00.000,1.18927,1.19105,1.18837,1.18972,8062.54
08.04.2021 14:00:00.000,1.18971,1.19076,1.18938,1.18992,8827.9902
08.04.2021 15:00:00.000,1.18993,1.19085,1.18988,1.19040,6657.4102
08.04.2021 16:00:00.000,1.19041,1.19275,1.19033,1.19216,5596.6201
08.04.2021 17:00:00.000,1.19216,1.19233,1.19174,1.19182,2815.26
08.04.2021 18:00:00.000,1.19183,1.19185,1.19136,1.19173,3060.52
08.04.2021 19:00:00.000,1.19171,1.19176,1.19121,1.19135,2212.96
08.04.2021 20:00:00.000,1.19136,1.19177,1.19126,1.19141,1082.53
08.04.2021 21:00:00.000,1.19140,1.19199,1.19137,1.19162,742.63
08.04.2021 22:00:00.000,1.19157,1.19166,1.19110,1.19153,1391.0649
08.04.2021 23:00:00.000,1.19151,1.19186,1.19134,1.19154,1136.41
09.04.2021 00:00:00.000,1.19155,1.19203,1.19142,1.19194,2787.96
09.04.2021 01:00:00.000,1.19195,1.19204,1.19072,1.19108,3582.51
09.04.2021 02:00:00.000,1.19105,1.19105,1.19044,1.19057,2519.8101
09.04.2021 03:00:00.000,1.19057,1.19079,1.19032,1.19071,1727.34
09.04.2021 04:00:00.000,1.19070,1.19070,1.19035,1.19043,1502.87
09.04.2021 05:00:00.000,1.19042,1.19046,1.18926,1.18929,2231.01
09.04.2021 06:00:00.000,1.18929,1.18992,1.18846,1.18916,4511.0498
09.04.2021 07:00:00.000,1.18914,1.18990,1.18873,1.18990,6280.52
09.04.2021 08:00:00.000,1.18988,1.18992,1.18841,1.18860,5340.3501
09.04.2021 09:00:00.000,1.18859,1.18956,1.18853,1.18921,4195.3501
09.04.2021 10:00:00.000,1.18922,1.18952,1.18825,1.18839,3483.47
09.04.2021 11:00:00.000,1.18839,1.19004,1.18819,1.18952,4332.6699
09.04.2021 12:00:00.000,1.18952,1.18960,1.18672,1.18762,7398.7202
09.04.2021 13:00:00.000,1.18762,1.18897,1.18707,1.18840,7928.0498
09.04.2021 14:00:00.000,1.18840,1.18985,1.18823,1.18896,7936.1802
09.04.2021 15:00:00.000,1.18895,1.18962,1.18827,1.18962,4371.04
09.04.2021 16:00:00.000,1.18965,1.19035,1.18931,1.19002,3417.3101
09.04.2021 17:00:00.000,1.19000,1.19106,1.19000,1.19065,2948.3601
09.04.2021 18:00:00.000,1.19063,1.19067,1.19007,1.19024,2718.6299
09.04.2021 19:00:00.000,1.19023,1.19060,1.19023,1.19032,2006.78
09.04.2021 20:00:00.000,1.19033,1.19051,1.19001,1.19025,1098.67
09.04.2021 21:00:00.000,1.19025,1.19025,1.19025,1.19025,0
09.04.2021 22:00:00.000,1.19025,1.19025,1.19025,1.19025,0
09.04.2021 23:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 00:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 01:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 02:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 03:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 04:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 05:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 06:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 07:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 08:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 09:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 10:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 11:00:00.000,1.19025,1.19025,1.19025,1.19025,0
10.04.2021 12:00:00.000,1.19025,1.19025,1.19025,1.19025,0
